"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         279,      -3.647808661,     -0.6035372538,     -0.4497258669,      0.2478499159,       3.238447686
          0,           0,         280,      -3.648235032,      -0.601981003,      -0.450187748,      0.2481195775,       3.236529076
          0,           0,         281,      -3.648759468,     -0.6003414381,     -0.4506165049,      0.2484148113,       3.234784713
          0,           0,         282,      -3.649380284,     -0.5986409964,     -0.4510121675,      0.2487405013,       3.233227172
          0,           0,         283,      -3.650095445,      -0.596899234,     -0.4513764671,      0.2489738328,       3.231858943
          0,           0,         284,      -3.650902501,      -0.595130085,     -0.4517116271,      0.2491697243,       3.230328749
          0,           0,         285,      -3.651798508,     -0.5933432945,      -0.452020114,      0.2492925521,       3.228539549
          0,           0,         286,      -3.652779955,     -0.5915440402,     -0.4523046826,      0.2492964234,       3.226669823
          0,           0,         287,      -3.653842985,     -0.5897366798,      -0.452567859,      0.2492659015,       3.224580614
          0,           0,         288,      -3.654983882,     -0.5879274034,     -0.4528099109,      0.2492480717,       3.222715291
          0,           0,         289,      -3.656199371,     -0.5861231651,     -0.4530306264,      0.2492390098,       3.220940539
          0,           0,         290,      -3.657486752,     -0.5843348931,     -0.4532296996,      0.2492774949,       3.219143496
          0,           0,         291,      -3.658843132,     -0.5825762532,     -0.4534071759,      0.2493104913,       3.217376902
          0,           0,         292,      -3.660265071,     -0.5808626321,     -0.4535646945,      0.2493328986,       3.215622504
          0,           0,         293,      -3.661748771,     -0.5792091396,     -0.4537060949,      0.2493446845,       3.214048973
          0,           0,         294,      -3.663291447,     -0.5776304767,     -0.4538323553,       0.249394481,       3.212608955
          0,           0,         295,      -3.664889737,     -0.5761328314,       -0.45394556,      0.2495199249,       3.211294769
          0,           0,         296,      -3.666539627,     -0.5747131698,     -0.4540495314,      0.2496544063,       3.210052823
          0,           0,         297,      -3.668236529,     -0.5733631943,     -0.4541475456,      0.2495706752,       3.208380992
          0,           0,         298,      -3.669975803,     -0.5720725828,     -0.4542435207,      0.2495024659,       3.206588065
          0,           0,         299,      -3.671753852,     -0.5708337567,      -0.454337471,       0.249356613,       3.204475569
          0,           0,         300,      -3.673569004,     -0.5696466275,     -0.4544274406,      0.2492685331,       3.202539438
          0,           0,         301,      -3.675421252,     -0.5685173175,     -0.4545106785,      0.2492178215,       3.200637286
          0,           0,         302,       -3.67731053,     -0.5674594744,     -0.4545848431,      0.2492687184,       3.198873582
          0,           0,         303,      -3.679234168,     -0.5664899841,     -0.4546500813,      0.2493208352,       3.197091373
          0,           0,         304,      -3.681186943,     -0.5656237385,     -0.4547086196,       0.249366179,       3.195342337
          0,           0,         305,       -3.68316373,     -0.5648720191,     -0.4547643378,      0.2494254639,       3.193593131
          0,           0,         306,      -3.685161727,     -0.5642411989,     -0.4548198127,      0.2495835514,       3.191930247
          0,           0,         307,      -3.687178449,     -0.5637222438,      -0.454872943,      0.2497420756,       3.190361191
          0,           0,         308,      -3.689210074,     -0.5632955259,     -0.4549242831,      0.2499587502,       3.188885006
          0,           0,         309,      -3.691252759,     -0.5629389447,     -0.4549762092,      0.2499985839,       3.187101385
          0,           0,         310,      -3.693304441,     -0.5626348032,      -0.455031316,      0.2499947821,       3.185068085
          0,           0,         311,      -3.695367541,     -0.5623756278,     -0.4550853498,        0.24994054,       3.182699779
          0,           0,         312,       -3.69744814,     -0.5621648577,     -0.4551321228,      0.2499096394,       3.180409444
          0,           0,         313,      -3.699552519,     -0.5620166604,     -0.4551665306,      0.2500165484,       3.178305903
          0,           0,         314,        -3.7016815,     -0.5619506498,     -0.4551886593,        0.25014922,       3.176181376
          0,           0,         315,      -3.703827966,     -0.5619851852,     -0.4552026874,      0.2503144495,       3.174202748
          0,           0,         316,      -3.705980805,      -0.562130055,     -0.4552136874,      0.2505309614,       3.172160471
          0,           0,         317,      -3.708134753,     -0.5623923477,     -0.4552226926,      0.2506898442,         3.1700928
          0,           0,         318,      -3.710288534,     -0.5627624099,     -0.4552284233,      0.2509203871,       3.168125575
          0,           0,         319,       -3.71244227,     -0.5632135801,     -0.4552259004,      0.2511467746,       3.166225772
          0,           0,         320,       -3.71459534,     -0.5637133148,     -0.4552145345,      0.2514245385,       3.164444109
          0,           0,         321,      -3.716749216,     -0.5642331825,     -0.4551950603,      0.2515079372,       3.162370438
          0,           0,         322,      -3.718911103,     -0.5647554531,     -0.4551634904,      0.2515441886,       3.160118132
          0,           0,         323,      -3.721095575,     -0.5652806139,     -0.4551142431,      0.2515367381,       3.157729726
          0,           0,         324,      -3.723318948,     -0.5658221246,     -0.4550399956,      0.2515437252,       3.155265429
          0,           0,         325,      -3.725588631,     -0.5664012208,     -0.4549399076,      0.2515909041,       3.152974988
          0,           0,         326,      -3.727896214,     -0.5670396942,     -0.4548237371,      0.2517155974,       3.150816217
          0,           0,         327,      -3.730222321,     -0.5677502677,     -0.4547025074,      0.2519316911,       3.148789087
          0,           0,         328,      -3.732553113,      -0.568540275,     -0.4545801238,      0.2520852101,       3.146815928
          0,           0,         329,      -3.734885871,     -0.5694049664,     -0.4544513718,      0.2522808352,       3.144829674
          0,           0,         330,      -3.737224771,     -0.5703181675,     -0.4543111496,      0.2523856773,       3.142880188
          0,           0,         331,      -3.739575874,     -0.5712391026,     -0.4541503964,      0.2525544061,       3.141061612
          0,           0,         332,      -3.741945739,      -0.572129339,     -0.4539695013,      0.2527243495,       3.139434838
          0,           0,         333,      -3.744347486,     -0.5729624056,     -0.4537672751,      0.2527043574,       3.137410758
          0,           0,         334,      -3.746804245,     -0.5737313307,     -0.4535364269,      0.2526890743,       3.135397131
          0,           0,         335,       -3.74934272,     -0.5744485878,     -0.4532696222,      0.2527148537,       3.133416799
          0,           0,         336,      -3.751977344,     -0.5751391818,      -0.452969151,      0.2526429297,       3.131197187
          0,           0,         337,      -3.754697376,     -0.5758277767,     -0.4526478592,      0.2526579982,       3.129114981
