"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,       16698,      -12.13885119,      -10.83394197,      -12.07393872,      -8.971848986,      -15.24605497
          0,           0,       16699,      -12.13927788,       -10.8344004,      -12.04996027,      -8.953651068,       -15.2465058
          0,           0,       16700,      -12.13970766,      -10.83480466,      -12.07087182,      -8.962806374,      -15.24696546
          0,           0,       16701,      -12.14013445,      -10.83524826,       -12.0634378,       -8.96390957,      -15.24741408
          0,           0,       16702,      -12.14056334,      -10.83567464,      -12.07307426,      -8.969251317,      -15.24786343
          0,           0,       16703,       -12.1409911,      -10.83610556,      -12.06396772,       -8.96891842,       -15.2483153
          0,           0,       16704,      -12.14141729,      -10.83649153,      -12.07027895,      -8.960752045,      -15.24876357
          0,           0,       16705,       -12.1418449,      -10.83697335,      -12.06247115,      -8.962991593,      -15.24922119
          0,           0,       16706,      -12.14227212,      -10.83741803,      -12.06839958,      -8.967279766,      -15.24967315
          0,           0,       16707,      -12.14270143,       -10.8378538,      -12.07556376,      -8.977101498,      -15.25012245
          0,           0,       16708,      -12.14312738,      -10.83833513,      -12.06757611,      -8.964975077,      -15.25057333
          0,           0,       16709,      -12.14355292,       -10.8387208,      -12.06097867,      -8.969297863,      -15.25102182
          0,           0,       16710,      -12.14397988,      -10.83911648,      -12.06628214,      -8.971992872,      -15.25147632
          0,           0,       16711,      -12.14440818,      -10.83953618,      -12.06548308,      -8.975047875,       -15.2519262
          0,           0,       16712,      -12.14483561,      -10.83996651,      -12.06979032,      -8.966386083,      -15.25237605
          0,           0,       16713,      -12.14526297,       -10.8404496,      -12.08027498,      -8.963183041,      -15.25283006
          0,           0,       16714,      -12.14569082,      -10.84083639,      -12.06543469,      -8.963159032,      -15.25328165
          0,           0,       16715,      -12.14611825,      -10.84127375,      -12.07841484,      -8.969769487,      -15.25373237
          0,           0,       16716,      -12.14654673,      -10.84170683,      -12.07874911,      -8.966137309,      -15.25418662
          0,           0,       16717,      -12.14697392,      -10.84222333,      -12.07516235,       -8.96063662,      -15.25464056
          0,           0,       16718,      -12.14740035,      -10.84258585,      -12.08169728,      -8.964433174,      -15.25508906
          0,           0,       16719,      -12.14782799,       -10.8430205,      -12.07028848,      -8.976344743,      -15.25553941
          0,           0,       16720,      -12.14825451,      -10.84350711,      -12.07039722,      -8.973224944,      -15.25599192
          0,           0,       16721,      -12.14868479,      -10.84389166,      -12.08301997,      -8.975702576,      -15.25644619
          0,           0,       16722,      -12.14911319,      -10.84425608,      -12.06781874,      -8.967360795,      -15.25689455
          0,           0,       16723,      -12.14954116,       -10.8446785,      -12.08259057,      -8.966076178,      -15.25734736
          0,           0,       16724,      -12.14996828,      -10.84517541,      -12.08363685,       -8.96885702,      -15.25780191
          0,           0,       16725,      -12.15039473,      -10.84563031,      -12.08374929,      -8.971090098,      -15.25825006
          0,           0,       16726,      -12.15082272,      -10.84603391,      -12.07523823,      -8.961841643,      -15.25869716
          0,           0,       16727,      -12.15124814,      -10.84647085,      -12.07628918,       -8.95835979,      -15.25914154
          0,           0,       16728,       -12.1516771,      -10.84688193,      -12.08038485,      -8.973962174,       -15.2595914
          0,           0,       16729,      -12.15210359,      -10.84734112,      -12.07589786,       -8.97687028,      -15.26004325
          0,           0,       16730,      -12.15253379,      -10.84780797,      -12.07429134,      -8.981040617,      -15.26050052
          0,           0,       16731,       -12.1529614,      -10.84819782,      -12.07124388,      -8.963121066,      -15.26095946
          0,           0,       16732,      -12.15338768,      -10.84861958,       -12.0766612,      -8.961636494,      -15.26140482
          0,           0,       16733,      -12.15381591,       -10.8490426,      -12.07636091,      -8.968384492,      -15.26184852
          0,           0,       16734,      -12.15424505,      -10.84950107,      -12.07844957,      -8.972461311,      -15.26230221
          0,           0,       16735,      -12.15467271,      -10.84991555,      -12.07335731,      -8.974394648,      -15.26275686
          0,           0,       16736,      -12.15509845,      -10.85042639,      -12.07215693,       -8.97258983,      -15.26320372
          0,           0,       16737,      -12.15552716,      -10.85080453,      -12.07413758,       -8.96993413,      -15.26365933
          0,           0,       16738,      -12.15595554,      -10.85116567,      -12.07593674,      -8.964416015,      -15.26411366
          0,           0,       16739,      -12.15638102,      -10.85166182,      -12.06324019,      -8.969193395,      -15.26456795
          0,           0,       16740,      -12.15680828,      -10.85204728,      -12.07148579,      -8.968709315,      -15.26501664
          0,           0,       16741,      -12.15723698,        -10.852555,      -12.07311841,      -8.958811512,      -15.26546687
          0,           0,       16742,      -12.15766674,      -10.85298655,      -12.07666783,      -8.969038004,      -15.26591666
          0,           0,       16743,      -12.15809477,      -10.85341077,      -12.07655983,      -8.983964113,      -15.26635672
          0,           0,       16744,      -12.15852356,      -10.85382331,      -12.07012491,      -8.975250629,      -15.26680744
          0,           0,       16745,       -12.1589503,      -10.85423791,      -12.08472311,      -8.978942913,      -15.26725708
          0,           0,       16746,      -12.15937561,      -10.85467042,      -12.06755847,      -8.974063636,      -15.26770142
          0,           0,       16747,      -12.15980303,      -10.85512012,      -12.07537476,      -8.970252935,      -15.26814332
          0,           0,       16748,      -12.16023408,      -10.85556441,      -12.07689278,      -8.976298991,      -15.26860184
          0,           0,       16749,      -12.16066261,      -10.85599846,      -12.08728052,      -8.990454673,       -15.2690527
          0,           0,       16750,      -12.16108912,      -10.85633633,      -12.07674422,      -8.970713616,      -15.26950813
          0,           0,       16751,       -12.1615153,      -10.85684032,       -12.0731394,      -8.961560229,      -15.26996507
          0,           0,       16752,      -12.16194235,      -10.85715202,      -12.07693252,      -8.955824352,      -15.27041379
          0,           0,       16753,      -12.16237162,      -10.85771165,      -12.08204199,      -8.975976371,         -15.27086
          0,           0,       16754,       -12.1628007,      -10.85818319,      -12.07138588,      -8.969501108,      -15.27131601
          0,           0,       16755,      -12.16322866,      -10.85860699,      -12.08904458,      -8.981071834,      -15.27176931
          0,           0,       16756,      -12.16365665,      -10.85890343,      -12.08236101,      -8.977592429,      -15.27222459
          0,           0,       16757,      -12.16408381,      -10.85939696,      -12.07937691,      -8.971092934,      -15.27267885
          0,           0,       16758,      -12.16451159,       -10.8598674,      -12.07437039,      -8.971548315,      -15.27313042
